Name,Firm,Price,Volume,Count
注射用硫普罗宁,北京  升药业股份有限公司,11.42,0.1g,1
注射用重组人干扰素α1b,北京三元基因药业股份有限公司,55.91,,1
重组人干扰素α1b注射液,北京三元基因药业股份有限公司,54.62,1ml,1
环吡酮胺乳膏,北京双吉制药有限公司,9.22,15g,1
"注射用重组人白介素-2
（125Ala）",北京双鹭药业股份有限公司,84.01,,1
重组人粒细胞刺激因子注射液,北京双鹭药业股份有限公司,35.32,,1
注射用生长抑素,北京双鹭药业股份有限公司,13.26,,1
氨酚曲马多片,北京双鹭药业股份有限公司,41.15,325mg,20
氨酚曲马多片,北京双鹭药业股份有限公司,21.1,325mg,10
重组人粒细胞刺激因子注射液,北京双鹭药业股份有限公司,86.28,,1
鲑降钙素注射液,北京双鹭药业股份有限公司,12.66,1ml,1
注射用亚叶酸钙,北京双鹭药业股份有限公司,16.57,100mg,1
阿德福韦酯片,北京双鹭药业股份有限公司,49.15,10mg,10
阿德福韦酯片,北京双鹭药业股份有限公司,95.85,10mg,20
阿德福韦酯胶囊,北京双鹭药业股份有限公司,124.21,10mg,30
盐酸格拉司琼注射液,北京双鹭药业股份有限公司,12.83,3ml,1
重组人粒细胞刺激因子注射液,北京双鹭药业股份有限公司,52.78,,1
吗替麦考酚酯分散片,北京双鹭药业股份有限公司,245.54,0.25g,40
"注射用重组人白介素-2
（125Ala）",北京双鹭药业股份有限公司,13.69,,1
注射用重组人白介素-11,北京双鹭药业股份有限公司,117.89,1.5mg,1
羟喜树碱注射液,北京双鹭药业股份有限公司,32.48,5mg,1
重组人粒细胞刺激因子注射液,北京双鹭药业股份有限公司,84.49,,1
重组人粒细胞刺激因子注射液,北京双鹭药业股份有限公司,112.81,,1
重组人粒细胞刺激因子注射液,北京双鹭药业股份有限公司,160.45,,1
环孢素软胶囊,北京双鹭药业股份有限公司,288.54,50mg,50
注射用生长抑素,北京双鹭药业股份有限公司,62.89,3mg,1
醋酸奥曲肽注射液,北京双鹭药业股份有限公司,20.15,0.1mg,1
氯雷他定分散片,北京双鹭药业股份有限公司,19.18,10mg,10
"注射用重组人白介素-2
（125Ala）",北京双鹭药业股份有限公司,29.49,,1
萘哌地尔片,北京双鹭药业股份有限公司,23.26,25mg,12
阿德福韦酯胶囊,北京双鹭药业股份有限公司,43.1,10mg,10
利塞膦酸钠片,北京双鹭药业股份有限公司,78.0,5mg,20
盐酸托烷司琼注射液,北京双鹭药业股份有限公司,44.72,5ml,1
酒石酸长春瑞滨注射液,北京双鹭药业股份有限公司,130.25,10mg,1
重组人粒细胞刺激因子注射液,北京双鹭药业股份有限公司,63.45,,1
阿德福韦酯胶囊,北京双鹭药业股份有限公司,59.6,10mg,14
注射用门冬酰胺酶,北京双鹭药业股份有限公司,75.04,,1
氯雷他定分散片,北京双鹭药业股份有限公司,11.73,10mg,6
紫杉醇注射液,北京双鹭药业股份有限公司,84.99,30mg,1
注射用重组人白介素-11,北京双鹭药业股份有限公司,77.65,0.75mg,1
"注射用重组人白介素-2
（125Ala）",北京双鹭药业股份有限公司,136.74,,1
"重组人白细胞介素-2（125Ala）
注射液",北京双鹭药业股份有限公司,29.25,,1
甲硝唑阴道泡腾片,北京顺鑫祥云药业有限责任公司,2.94,0.2g,14
丹黄祛瘀片,北京四环科宝制药有限公司,24.28,0.4g,24
丹黄祛瘀片,北京四环科宝制药有限公司,47.35,0.4g,48
丹黄祛瘀片,北京四环科宝制药有限公司,35.88,0.4g,36
注射用甲磺酸左氧氟沙星,北京四环科宝制药有限公司,3.41,200mg,1
注射用奥扎格雷钠,北京四环科宝制药有限公司,9.86,40mg,1
注射用奥美拉唑钠,北京四环科宝制药有限公司,10.86,40mg,1
注射用甲磺酸左氧氟沙星,北京四环科宝制药有限公司,4.08,300mg,1
注射用尼莫地平,北京四环科宝制药有限公司,15.58,4mg,1
注射用盐酸克林霉素,北京四环科宝制药有限公司,7.15,300mg,1
注射用盐酸格拉司琼,北京四环科宝制药有限公司,17.35,3mg,1
注射用七叶皂苷钠,北京四环科宝制药有限公司,6.45,10mg,1
注射用盐酸川芎嗪,北京四环科宝制药有限公司,14.24,80mg,1
注射用尼莫地平,北京四环科宝制药有限公司,9.05,2mg,1
注射用盐酸克林霉素,北京四环科宝制药有限公司,13.23,900mg,1
注射用胞磷胆碱钠,北京四环科宝制药有限公司,3.98,500mg,1
注射用硝酸异山梨酯,北京四环科宝制药有限公司,8.8,10mg,1
注射用胞磷胆碱钠,北京四环科宝制药有限公司,3.25,250mg,1
注射用法莫替丁,北京四环科宝制药有限公司,4.02,20mg,1
重组人白介素-2注射液,北京四环生物制药有限公司,53.36,0.4ml,1
重组人促红素注射液（CHO细胞）,北京四环生物制药有限公司,40.0,0.5ml,1
重组人白介素-2注射液,北京四环生物制药有限公司,51.86,0.4ml,1
重组人促红素注射液（CHO细胞）,北京四环生物制药有限公司,41.19,1ml,1
重组人促红素注射液（CHO细胞）,北京四环生物制药有限公司,30.06,0.6ml,1
重组人粒细胞刺激因子注射液,北京四环生物制药有限公司,146.75,0.9ml,1
盐酸纳美芬注射液,北京四环制药有限公司,132.49,1ml,1
醋酸奥曲肽注射液,北京四环制药有限公司,81.99,0.3mg,1
奥卡西平片,北京四环制药有限公司,42.09,300mg,30
环磷腺苷注射液,北京四环制药有限公司,8.12,2ml,1
醋酸奥曲肽注射液,北京四环制药有限公司,35.0,0.1mg,1
醋酸奥曲肽注射液,北京四环制药有限公司,20.86,0.05mg,1
盐酸纳洛酮注射液,北京四环制药有限公司,2.6,1ml,1
注射用盐酸纳洛酮,北京四环制药有限公司,4.98,0.4mg,1
盐酸吡格列酮片,北京太洋药业有限公司,33.94,30mg,14
奥美拉唑肠溶片,北京太洋药业有限公司,11.36,20mg,28
盐酸吡格列酮片,北京太洋药业有限公司,12.97,15mg,7
盐酸吡格列酮片,北京太洋药业有限公司,17.48,30mg,7
盐酸吡格列酮片,北京太洋药业有限公司,23.3,15mg,14
贝前列素钠片,北京泰德制药股份有限公司,64.35,,10
利培酮片,北京天衡药物研究院南阳天衡制药厂,16.77,1mg,30
利培酮片,北京天衡药物研究院南阳天衡制药厂,11.35,1mg,20
瑞格列奈片,北京万生药业有限责任公司,16.43,0.5mg,30
盐酸帕罗西汀片,北京万生药业有限责任公司,44.95,20mg,14
苯磺酸氨氯地平片,北京万生药业有限责任公司,16.55,5mg,21
阿仑膦酸钠片,北京万生药业有限责任公司,42.53,70mg,4
盐酸曲美他嗪片,北京万生药业有限责任公司,76.55,20mg,90
盐酸曲美他嗪片,北京万生药业有限责任公司,26.56,20mg,30
氯沙坦钾氢氯噻嗪片,北京万生药业有限责任公司,16.87,50mg,7
苯磺酸氨氯地平片,北京万生药业有限责任公司,21.83,5mg,28
辛伐他汀片,北京万生药业有限责任公司,16.93,40mg,10
氯沙坦钾胶囊,北京万生药业有限责任公司,32.12,50mg,14
盐酸曲美他嗪片,北京万生药业有限责任公司,51.79,20mg,60
氯沙坦钾胶囊,北京万生药业有限责任公司,62.63,50mg,28
拉米夫定胶囊,北京万生药业有限责任公司,113.17,100mg,14
双环醇片,北京协和药厂,34.83,25mg,9
双环醇片,北京协和药厂,67.92,25mg,18
甲钴胺片,北京星昊医药股份有限公司,8.04,0.5mg,20
奥美拉唑肠溶片,北京亚宝生物药业有限公司,16.18,20mg,21
萆薢分清丸,北京亚东生物制药有限公司,32.52,6g,10
小金丸,北京亚东生物制药有限公司,13.93,3.6g,2
小柴胡颗粒（无蔗糖）,北京亚东生物制药有限公司,15.75,3g,20
苯磺酸氨氯地平片,北京益民药业有限公司,7.76,5mg,14
硝酸甘油注射液,北京益民药业有限公司,1.73,1ml,1
氯化钾注射液,北京益民药业有限公司,0.5,10ml,1
氯化钾注射液,北京益民药业有限公司,0.51,1.5g,1
阿仑膦酸钠片,北京永正制药有限责任公司,18.4,10mg,10
冠脉宁片,北京御本堂药业有限公司(原：北京同仁堂民安),23.44,500mg,60
注射用重组人干扰素α2b,北京远策药业有限责任公司,34.5,,1
注射用重组人白介素-2,北京远策药业有限责任公司,12.04,,1
注射用重组人干扰素α2b,北京远策药业有限责任公司,9.2,,1
注射用重组人白介素-2,北京远策药业有限责任公司,36.02,,1
注射用重组人白介素-2,北京远策药业有限责任公司,19.54,,1
注射用重组人白介素-2,北京远策药业有限责任公司,62.79,,1
注射用氨苄西林钠,北京悦康凯悦制药有限公司,0.38,0.5g,1
尼群地平软胶囊,北京长城制药厂,9.91,10mg,10
尼群地平软胶囊,北京长城制药厂,19.32,10mg,20
依西美坦片,北京紫光制药有限公司,350.16,25mg,30
前列地尔注射液,本溪恒康制药有限公司,46.04,1ml,1
前列地尔注射液,本溪恒康制药有限公司,76.25,2ml,1
复方氨基酸注射液（18AA-Ⅴ）,必康制药江苏有限公司,8.7,100ml,1
复方氨基酸注射液（18AA-Ⅴ）,必康制药江苏有限公司,27.4,500ml,1
环磷腺苷氯化钠注射液,必康制药江苏有限公司,20.77,250ml,1
环磷腺苷氯化钠注射液,必康制药江苏有限公司,19.85,250ml,1
复方氨基酸注射液（18AA-Ⅴ）,必康制药江苏有限公司,15.82,250ml,1
转化糖注射液,必康制药江苏有限公司,31.11,250ml,1
氟米龙滴眼液,参天堂制药株式会社(参天堂制药株式会社),12.55,5ml,1
苦黄注射液,常熟雷允上制药有限公司,10.77,10ml,1
注射用硫酸依替米星,常州方圆制药有限公司,24.18,50mg,1
硫酸依替米星注射液,常州方圆制药有限公司,38.85,100mg,1
硫酸依替米星注射液,常州方圆制药有限公司,21.35,50mg,1
硫酸依替米星注射液,常州方圆制药有限公司,66.25,200mg,1
奥氮平片,常州华生制药有限公司,208.88,5mg,28
盐酸氟西汀胶囊,常州华生制药有限公司,17.6,20mg,7
盐酸曲唑酮片,常州华生制药有限公司,46.03,50mg,20
氯化钾注射液,常州兰陵制药有限公司,0.42,10ml,1
氨甲苯酸注射液,常州兰陵制药有限公司,0.57,0.1g,1
多索茶碱注射液,常州兰陵制药有限公司,9.0,10ml,1
氟康唑胶囊,常州兰陵制药有限公司,2.79,50mg,6
枸橼酸铋雷尼替丁胶囊,常州兰陵制药有限公司,51.87,0.2g,28
左卡尼汀注射液,常州兰陵制药有限公司,36.26,5ml,1
肝素钠注射液,常州千红生化制药股份有限公司,5.2,2ml,1
胰激肽原酶肠溶片,常州千红生化制药股份有限公司,22.5,,36
关节止痛膏,常州市盛辉药业有限公司,24.96,,120
麝香关节止痛膏,常州市盛辉药业有限公司,18.95,,90
注射用盐酸氨溴索,常州四药制药有限公司,5.12,15mg,1
注射用生长抑素,常州四药制药有限公司,118.42,3mg,1
缬沙坦胶囊,常州四药制药有限公司,18.04,40mg,14
缬沙坦胶囊,常州四药制药有限公司,10.34,80mg,7
利培酮片,常州四药制药有限公司,41.91,2mg,20
利培酮口腔崩解片,常州四药制药有限公司,29.04,1mg,20
盐酸氟西汀肠溶片,常州四药制药有限公司,48.63,90mg,4
缬沙坦胶囊,常州四药制药有限公司,119.89,40mg,100
缬沙坦胶囊,常州四药制药有限公司,73.29,40mg,60
注射用盐酸氨溴索,常州四药制药有限公司,17.64,30mg,2
注射用兰索拉唑,常州四药制药有限公司,81.97,30mg,1
格列吡嗪控释片,常州四药制药有限公司,40.24,5mg,28
注射用盐酸氨溴索,常州四药制药有限公司,88.21,30mg,10
注射用兰索拉唑,常州四药制药有限公司,81.97,30mg,1
阿奇霉素胶囊,常州制药厂有限公司,2.08,250mg,6
替米沙坦氢氯噻嗪片,常州制药厂有限公司,32.0,40mg,14
妥布霉素滴眼液,辰欣佛都药业（汶上）有限公司,4.77,8ml,1
双氯芬酸钠滴眼液,辰欣佛都药业（汶上）有限公司,7.45,5ml,1
哈西奈德溶液,辰欣佛都药业（汶上）有限公司,1.96,10ml,1
盐酸洛美沙星滴耳液,辰欣佛都药业（汶上）有限公司,5.16,5ml,1
醋酸氟轻松乳膏,辰欣佛都药业（汶上）有限公司,1.25,10g,1
盐酸格拉司琼氯化钠注射液,辰欣药业股份有限公司,22.88,100ml,1
注射用比阿培南,辰欣药业股份有限公司,140.22,300mg,1
注射用磷酸氟达拉滨,辰欣药业股份有限公司,848.33,50mg,1
碘海醇注射液,辰欣药业股份有限公司,179.3,100ml,1
注射用奥美拉唑钠,辰欣药业股份有限公司,9.91,40mg,1
苯磺酸氨氯地平片,辰欣药业股份有限公司,9.88,5mg,14
复方甘草酸苷注射液,辰欣药业股份有限公司,7.61,20ml,1
注射用甲磺酸罗哌卡因,辰欣药业股份有限公司,28.12,89.4mg,1
甲钴胺片,辰欣药业股份有限公司,39.84,0.5mg,60
乳酸钠林格注射液,辰欣药业股份有限公司,5.33,500ml,1
注射用泮托拉唑钠,辰欣药业股份有限公司,15.7,40mg,1
注射用甲磺酸罗哌卡因,辰欣药业股份有限公司,44.03,178.8mg,1
注射用盐酸吉西他滨,辰欣药业股份有限公司,130.82,200mg,1
乳酸左氧氟沙星氯化钠注射液,辰欣药业股份有限公司,2.87,200mg,1
多西他  注射液,辰欣药业股份有限公司,283.26,20mg,1
盐酸昂丹司琼注射液,辰欣药业股份有限公司,14.13,8mg,1
泮托拉唑钠肠溶片,辰欣药业股份有限公司,19.97,40mg,7
丙氨酰谷氨酰胺注射液,辰欣药业股份有限公司,66.81,50ml,1
硫普罗宁注射液,辰欣药业股份有限公司,10.34,2ml,1
肝素钠注射液,辰欣药业股份有限公司,4.95,2ml,1
吗替麦考酚酯胶囊,辰欣药业股份有限公司,228.94,0.25g,40
替硝唑葡萄糖注射液,辰欣药业股份有限公司,1.35,400mg,1
丙氨酰谷氨酰胺注射液,辰欣药业股份有限公司,70.35,50ml,1
注射用甲磺酸罗哌卡因,辰欣药业股份有限公司,34.47,119.2mg,1
克拉霉素胶囊,辰欣药业股份有限公司,5.77,125mg,12
氟康唑氯化钠注射液,辰欣药业股份有限公司,7.75,200mg,1
吡拉西坦氯化钠注射液,辰欣药业股份有限公司,4.47,8g,1
甘油果糖氯化钠注射液,辰欣药业股份有限公司,19.62,250ml,1
乳酸左氧氟沙星氯化钠注射液,辰欣药业股份有限公司,5.2,200mg,1
注射用甲磺酸培氟沙星,辰欣药业股份有限公司,6.72,200mg,1
注射用克林霉素磷酸酯,辰欣药业股份有限公司,17.44,0.9g,1
注射用阿奇霉素,辰欣药业股份有限公司,5.61,500mg,1
氟康唑氯化钠注射液,辰欣药业股份有限公司,6.44,200mg,1
阿德福韦酯片,辰欣药业股份有限公司,55.45,10mg,7
石杉碱甲片,辰欣药业股份有限公司,16.81,,24
甘油果糖氯化钠注射液,辰欣药业股份有限公司,15.95,250ml,1
注射用甲磺酸培氟沙星,辰欣药业股份有限公司,11.0,400mg,1
尼莫地平注射液,辰欣药业股份有限公司,29.02,10mg,1
注射用盐酸地尔硫卓,辰欣药业股份有限公司,13.11,10mg,1
尼莫地平注射液,辰欣药业股份有限公司,11.27,4mg,1
注射用盐酸地尔硫卓,辰欣药业股份有限公司,35.92,50mg,1
替硝唑氯化钠注射液,辰欣药业股份有限公司,7.64,800mg,1
单硝酸异山梨酯片,辰欣药业股份有限公司,12.84,20mg,48
苯磺酸氨氯地平片,辰欣药业股份有限公司,23.18,5mg,21
伏格列波糖胶囊,辰欣药业股份有限公司,37.65,0.2mg,30
甲钴胺片,辰欣药业股份有限公司,10.84,0.5mg,20
单硝酸异山梨酯氯化钠注射液,辰欣药业股份有限公司,20.05,250ml,1
丙氨酰谷氨酰胺注射液,辰欣药业股份有限公司,118.59,100ml,1
阿德福韦酯片,辰欣药业股份有限公司,108.13,10mg,14
甲钴胺注射液,辰欣药业股份有限公司,5.09,0.5mg,1
甘草酸二铵注射液,辰欣药业股份有限公司,1.27,10ml,1
奥美拉唑肠溶片,辰欣药业股份有限公司,2.19,10mg,14
伏格列波糖胶囊,辰欣药业股份有限公司,22.8,0.1mg,30
复方氯化钠注射液,辰欣药业股份有限公司,4.46,500ml,1
肌苷氯化钠注射液,辰欣药业股份有限公司,6.34,100ml,1
伏格列波糖胶囊,辰欣药业股份有限公司,75.6,0.2mg,60
脂肪乳注射液（C14-24）,辰欣药业股份有限公司,27.02,250ml,250
紫杉醇注射液,辰欣药业股份有限公司,265.83,60mg,1
复方氯化钠注射液,辰欣药业股份有限公司,3.2,500ml,1
乳酸钠林格注射液,辰欣药业股份有限公司,3.88,500ml,1
紫杉醇注射液,辰欣药业股份有限公司,158.51,30mg,1
盐酸格拉司琼氯化钠注射液,辰欣药业股份有限公司,19.96,100ml,1
多西他  注射液,辰欣药业股份有限公司,1026.05,80mg,1
克拉霉素胶囊,辰欣药业股份有限公司,4.54,250mg,6
脂肪乳注射液（C14-24）,辰欣药业股份有限公司,26.62,500ml,500
甲磺酸罗哌卡因注射液,辰欣药业股份有限公司,21.15,10ml,1
注射用维库溴铵,辰欣药业股份有限公司,9.39,4mg,1
阿奇霉素片,辰欣药业股份有限公司(原：鲁抗辰欣),6.15,500mg,6
胞磷胆碱钠氯化钠注射液,辰欣药业股份有限公司(原：鲁抗辰欣),8.14,500mg,1
果糖二磷酸钠注射液,辰欣药业股份有限公司(原：鲁抗辰欣),26.64,5g,1
碳酸氢钠注射液,辰欣药业股份有限公司(原：鲁抗辰欣),2.61,250ml,250
吡拉西坦氯化钠注射液,辰欣药业股份有限公司(原：鲁抗辰欣),4.85,8g,1
门冬氨酸钾镁注射液,辰欣药业股份有限公司(原：鲁抗辰欣),0.35,10ml,1
维A酸乳膏,辰欣药业股份有限公司(原：鲁抗辰欣),5.03,3.75mg,1
注射用克林霉素磷酸酯,成都百裕制药股份有限公司,4.68,0.6g,1
盐酸氨溴索注射液,成都百裕制药股份有限公司,2.61,15mg,1
注射用兰索拉唑,成都百裕制药股份有限公司,73.03,30mg,1
注射用兰索拉唑,成都百裕制药股份有限公司,73.03,30mg,1
注射用兰索拉唑,成都百裕制药股份有限公司,73.03,30mg,1
头孢克肟分散片,成都倍特药业有限公司,22.36,50mg,24
甲磺酸帕珠沙星氯化钠注射液,成都倍特药业有限公司,24.67,300mg,1
兰索拉唑片,成都倍特药业有限公司,23.47,15mg,14
头孢克肟颗粒,成都倍特药业有限公司,13.78,50mg,12
加替沙星分散片,成都倍特药业有限公司,23.57,200mg,8
头孢克肟胶囊,成都倍特药业有限公司,7.32,100mg,8
头孢呋辛酯片,成都倍特药业有限公司,13.99,125mg,24
头孢呋辛酯片,成都倍特药业有限公司,7.17,125mg,12
加替沙星氯化钠注射液,成都倍特药业有限公司,14.73,200mg,1
盐酸文拉法辛胶囊,成都倍特药业有限公司,38.76,25mg,24
头孢克肟胶囊,成都倍特药业有限公司,10.83,100mg,12
氟康唑胶囊,成都倍特药业有限公司,6.87,50mg,12
通窍鼻炎颗粒,成都迪康药业有限公司,21.59,2g,12
雷贝拉唑钠肠溶片,成都迪康药业有限公司,83.99,20mg,14
盐酸吡格列酮片,成都迪康药业有限公司,25.29,15mg,30
银屑灵膏,成都迪康药业有限公司,31.88,100g,2
雷贝拉唑钠肠溶片,成都迪康药业有限公司,58.9,20mg,10
酒石酸托特罗定片,成都迪康药业有限公司,21.87,2mg,14
雷贝拉唑钠肠溶片,成都迪康药业有限公司,43.91,20mg,7
通窍鼻炎颗粒,成都迪康药业有限公司,26.98,2g,15
银屑灵膏,成都迪康药业有限公司,15.94,100g,1
肤痒颗粒(无糖型),成都迪康药业有限公司,19.35,6g,12
地榆升白片,成都地奥集团天府药业股份有限公司,26.83,0.1g,40
